,PDB_code,-logKd/Ki,refined,core,split_core,max_tanimoto_schrodinger,max_tanimoto_merck
7658,4wk1,5.89,True,False,train,0.0912863070539419,0.0963302752293578
7659,4x3s,5.89,False,False,train,0.1344262295081967,0.1063829787234042
7660,4xyn,5.89,False,False,train,0.1071428571428571,0.088235294117647
7661,5a4t,5.89,False,False,train,0.2075471698113207,0.1702127659574468
7662,5d3s,5.89,False,False,train,0.2083333333333333,0.1931818181818181
7663,5fsy,5.89,True,False,train,0.0849056603773584,0.0794392523364486
7664,5fyq,5.89,False,False,train,0.145631067961165,0.1310975609756097
7665,5l4f,5.89,False,False,train,0.1512605042016806,0.1188118811881188
7666,5ngt,5.89,False,False,train,0.1913043478260869,0.1652173913043478
7667,5nps,5.89,False,False,train,0.1178343949044586,0.0879765395894428
7668,5oxg,5.89,False,False,train,0.1988950276243093,0.2655367231638418
7669,5t5g,5.89,False,False,train,0.1589743589743589,0.160919540229885
7670,5t8p,5.89,True,False,train,0.1571428571428571,0.1812080536912751
7671,5u5h,5.89,False,False,train,0.217391304347826,0.1804511278195488
7672,5u62,5.89,False,False,train,0.1721854304635761,0.2109375
7673,5vb9,5.89,False,False,train,0.1141078838174273,0.0973282442748091
7674,5wa4,5.89,False,False,train,0.1701492537313433,0.0870712401055409
7675,5yic,5.89,False,False,train,0.228310502283105,0.1666666666666666
7676,5yvx,5.89,False,False,train,0.0826446280991735,0.0561403508771929
7677,5z68,5.89,False,False,train,0.0932642487046632,0.0871794871794871
7678,6dpx,5.89,True,False,train,0.2785714285714286,0.2222222222222222
7679,6eq2,5.89,True,False,train,0.1428571428571428,0.14
7680,6g3y,5.89,False,False,train,0.2012195121951219,0.1929824561403508
7681,6hx8,5.89,False,False,train,0.2207792207792207,0.2039473684210526
7682,6mnf,5.89,False,False,train,0.0231958762886597,0.0331632653061224
7683,6peu,5.89,False,False,train,0.1194805194805194,0.1030444964871194
7684,6q5b,5.89,False,False,train,0.1304347826086956,0.08
7685,6q9u,5.89,False,False,train,0.1657754010695187,0.1711711711711711
7686,1v2n,5.9,True,False,valid,0.1818181818181818,0.1812865497076023
7687,2ew5,5.9,False,False,train,0.2597402597402597,0.1888888888888888
7688,2weq,5.9,True,False,train,0.1121495327102803,0.1212121212121212
7689,3old,5.9,True,False,train,0.0389610389610389,0.047923322683706
7690,3wti,5.9,False,False,valid,0.1171171171171171,0.1157894736842105
7691,4azp,5.9,False,False,train,0.0697674418604651,0.078125
7692,4bw1,5.9,False,False,train,0.2049689440993788,0.2517482517482518
7693,4kne,5.9,False,False,train,0.1818181818181818,0.1711711711711711
7694,4lkt,5.9,False,False,train,0.08,0.0674157303370786
7695,4qxj,5.9,False,False,train,0.2311557788944723,0.2133333333333333
7696,5a5r,5.9,False,False,train,0.2758620689655172,0.277027027027027
7697,5a5s,5.9,False,False,train,0.2758620689655172,0.277027027027027
7698,5c1y,5.9,False,False,train,0.2435897435897435,0.1693989071038251
7699,5fhn,5.9,True,False,valid,0.2279411764705882,0.2330827067669172
7700,5jha,5.9,False,False,train,0.1729729729729729,0.2077922077922078
7701,5lvl,5.9,True,False,train,0.2014925373134328,0.2621359223300971
7702,5ugm,5.9,False,False,train,0.2346368715083799,0.238095238095238
7703,6a80,5.9,False,False,train,0.0776699029126213,0.0714285714285714
7704,6f7c,5.9,False,False,train,0.2692307692307692,0.2727272727272727
7705,6hu2,5.9,False,False,train,0.3095238095238095,0.2654867256637168
7706,6md0,5.9,True,False,train,0.08,0.0674157303370786
7707,1ugx,5.91,True,False,train,0.0787878787878787,0.0833333333333333
7708,2c0o,5.91,False,False,train,0.21875,0.1956521739130435
7709,2g01,5.91,False,False,train,0.203125,0.2454545454545454
7710,2pv2,5.91,False,False,train,0.1273148148148148,0.0949367088607595
7711,3ebp,5.91,True,True,test,0.2532467532467532,0.1949685534591195
7712,3jzk,5.91,False,False,train,0.1833333333333333,0.1923076923076923
7713,4csd,5.91,True,False,train,0.044776119402985,0.0661157024793388
7714,4mwe,5.91,False,False,train,0.1623376623376623,0.1595744680851064
7715,4rxh,5.91,False,False,train,0.091324200913242,0.0551181102362204
7716,5cp5,5.91,True,False,train,0.2828947368421052,0.2469135802469135
7717,5e8z,5.91,False,False,train,0.192090395480226,0.2916666666666667
7718,5ets,5.91,False,False,train,0.2396694214876033,0.2148760330578512
7719,5wzw,5.91,False,False,train,0.304054054054054,0.2142857142857142
7720,6bt6,5.91,False,False,train,0.2160493827160493,0.2202380952380952
7721,6ey9,5.91,True,False,train,0.2337662337662337,0.4925373134328358
7722,1a4h,5.92,False,False,train,0.1393034825870646,0.1320754716981132
7723,1a4w,5.92,True,False,train,0.203883495145631,0.1565217391304348
7724,1aj6,5.92,False,False,train,0.1549295774647887,0.1776649746192893
7725,1jao,5.92,True,False,train,0.2536231884057971,0.1528662420382165
7726,1kyv,5.92,True,False,train,0.1645569620253164,0.1764705882352941
7727,1ndv,5.92,True,False,train,0.1920529801324503,0.2074074074074074
7728,1o0h,5.92,True,True,test,0.0994475138121546,0.0928961748633879
7729,1oay,5.92,False,False,train,0.1081081081081081,0.104
7730,1ok7,5.92,False,False,train,0.081967213114754,0.0557491289198606
7731,1pph,5.92,True,False,train,0.2453987730061349,0.2678571428571428
7732,1qf2,5.92,True,False,train,0.3829787234042553,0.227027027027027
7733,1qka,5.92,True,False,train,0.0935672514619883,0.064039408866995
7734,1qwe,5.92,False,False,valid,0.0886075949367088,0.0538641686182669
7735,1ule,5.92,False,False,valid,0.06,0.0751173708920187
7736,1vgc,5.92,False,False,train,0.2673267326732673,0.1721311475409836
7737,1yds,5.92,True,False,train,0.175,0.2014388489208633
7738,1yet,5.92,True,False,train,0.1393034825870646,0.1320754716981132
7739,1yms,5.92,False,False,train,0.2573529411764705,0.208695652173913
7740,2ans,5.92,True,False,train,0.2537313432835821,0.2627737226277372
7741,2g83,5.92,False,False,train,0.1043956043956044,0.0980392156862745
7742,2g9v,5.92,False,False,train,0.0503597122302158,0.0727272727272727
7743,2iwu,5.92,False,False,train,0.1381578947368421,0.1654676258992805
7744,2pmk,5.92,False,False,valid,0.0981308411214953,0.0904522613065326
7745,2q96,5.92,False,False,train,0.2761904761904762,0.19
7746,2xn3,5.92,True,False,train,0.2672413793103448,0.2394366197183098
7747,2zyn,5.92,False,False,train,0.0227272727272727,0.0337078651685393
7748,3hyf,5.92,False,False,train,0.232,0.1983471074380165
7749,3jq7,5.92,False,False,train,0.1283783783783783,0.1417322834645669
7750,3kgu,5.92,True,False,train,0.1788617886178861,0.2148760330578512
7751,3n5u,5.92,False,False,train,0.1418181818181818,0.099009900990099
7752,3neo,5.92,True,False,train,0.3066666666666666,0.2167832167832167
7753,3r0h,5.92,False,False,train,0.131578947368421,0.1158536585365853
7754,3r4m,5.92,True,False,train,0.2636363636363636,0.2135922330097087
7755,3tkz,5.92,False,False,train,0.2693877551020408,0.1379310344827586
7756,3vqh,5.92,False,False,train,0.1791907514450867,0.2484472049689441
7757,3zki,5.92,False,False,train,0.217391304347826,0.2345679012345679
7758,3zv7,5.92,True,False,train,0.1239669421487603,0.175
7759,3zvt,5.92,False,False,train,0.2110091743119266,0.2407407407407407
7760,4dgm,5.92,False,False,train,0.1788617886178861,0.2148760330578512
7761,4dlj,5.92,False,False,train,0.3194444444444444,0.296
7762,4gja,5.92,False,False,train,0.2485549132947976,0.219047619047619
7763,4h1j,5.92,False,False,valid,0.2048192771084337,0.2458100558659217
7764,4hz5,5.92,False,False,train,0.1733333333333333,0.1742424242424242
7765,4kyh,5.92,True,False,train,0.2847682119205298,0.2237762237762237
7766,4l3p,5.92,False,False,train,0.192090395480226,0.2117647058823529
7767,4lkk,5.92,True,False,train,0.0851063829787234,0.0824742268041237
7768,4mdq,5.92,False,False,train,0.2658959537572254,0.1963190184049079
7769,4ot6,5.92,False,False,train,0.2318840579710145,0.6235955056179775
7770,4p0v,5.92,False,False,train,0.1337579617834395,0.123076923076923
7771,4p0x,5.92,False,False,valid,0.1483870967741935,0.1304347826086956
7772,4pz8,5.92,False,False,train,0.1818181818181818,0.1333333333333333
7773,4qye,5.92,False,False,train,0.25,0.2694610778443114
7774,4rdn,5.92,True,False,train,0.1095890410958904,0.1094890510948905
7775,4rme,5.92,False,False,train,0.0755208333333333,0.0560747663551401
7776,4u0f,5.92,True,False,train,0.2463768115942029,0.2972972972972973
7777,4uvu,5.92,False,False,train,0.2094594594594594,0.304
7778,4ux6,5.92,False,False,train,0.2230769230769231,0.1983471074380165
7779,4y5d,5.92,True,False,train,0.2061068702290076,0.2260869565217391
7780,4ztl,5.92,False,False,train,0.1775147928994082,0.1568627450980392
7781,5afx,5.92,False,False,train,0.0789473684210526,0.0815217391304347
7782,5ax3,5.92,False,False,train,0.103030303030303,0.1153846153846153
7783,5cuq,5.92,False,False,train,0.1920529801324503,0.2111801242236025
7784,5dxg,5.92,False,False,train,0.0701298701298701,0.0586854460093896
7785,5eq0,5.92,False,False,train,0.1762295081967213,0.1847389558232931
7786,5fb1,5.92,False,False,train,0.0727272727272727,0.050314465408805
7787,5fh6,5.92,False,False,valid,0.1862068965517241,0.1900826446280991
7788,5h63,5.92,False,False,train,0.0909090909090909,0.0976744186046511
7789,5i12,5.92,False,False,train,0.2044444444444444,0.180327868852459
7790,5ivc,5.92,True,False,train,0.2789115646258503,0.238095238095238
7791,5izm,5.92,False,False,train,0.086734693877551,0.0837988826815642
7792,5lsx,5.92,False,False,train,0.1881720430107527,0.1675126903553299
7793,5lto,5.92,False,False,train,0.1149425287356321,0.0617283950617283
7794,5owh,5.92,False,False,train,0.112,0.1074380165289256
7795,5owl,5.92,True,False,train,0.112,0.1074380165289256
7796,5svz,5.92,False,False,train,0.0493827160493827,0.0394366197183098
7797,5trj,5.92,False,False,train,0.320754716981132,0.2341463414634146
7798,5u2j,5.92,False,False,train,0.0711206896551724,0.0404858299595141
7799,5vqr,5.92,False,False,train,0.2340425531914893,0.2046511627906976
7800,5zfi,5.92,False,False,train,0.2298850574712643,0.2742857142857143
7801,6c67,5.92,False,False,train,0.103030303030303,0.1153846153846153
7802,6eux,5.92,True,False,train,0.2023121387283237,0.1818181818181818
7803,6gw4,5.92,True,False,train,0.1145833333333333,0.1024390243902439
7804,6mh1,5.92,True,False,train,0.2234636871508379,0.2710843373493976
7805,6n48,5.92,False,False,train,0.1924882629107981,0.2347826086956521
7806,6pit,5.92,False,False,valid,0.0974842767295597,0.0943952802359882
7807,6pka,5.92,False,False,train,0.1564885496183206,0.1771653543307086
7808,6r8w,5.92,True,False,train,0.1459459459459459,0.165
7809,1fv0,5.93,True,False,train,0.1911764705882352,0.1592356687898089
7810,2hny,5.93,False,False,train,0.2,0.1923076923076923
7811,2xno,5.93,False,False,valid,0.2131147540983606,0.2019230769230769
7812,3ft4,5.93,False,False,train,0.0784982935153583,0.0471976401179941
7813,3pm1,5.93,False,False,train,0.2582781456953642,0.2279411764705882
7814,4i6b,5.93,False,False,train,0.1617647058823529,0.1461538461538461
7815,4op2,5.93,False,False,train,0.2179487179487179,0.2802547770700637
7816,4qwr,5.93,False,False,train,0.2488479262672811,0.1769230769230769
7817,6ej3,5.93,True,False,train,0.3188405797101449,0.1851851851851851
7818,1kv1,5.94,True,False,train,0.2649572649572649,0.211864406779661
7819,2c4g,5.94,False,False,train,0.28125,0.1854838709677419
7820,2p99,5.94,False,False,train,0.2276422764227642,0.1881188118811881
7821,2woa,5.94,False,False,train,0.237410071942446,0.1769230769230769
7822,3lmk,5.94,True,False,train,0.1411764705882353,0.0628930817610062
7823,3lnk,5.94,False,False,train,0.2095238095238095,0.2065727699530516
7824,3nef,5.94,False,False,train,0.2463768115942029,0.2631578947368421
7825,3neg,5.94,False,False,train,0.2463768115942029,0.2631578947368421
7826,4mr3,5.94,True,False,train,0.2071428571428571,0.2440944881889764
7827,4mr4,5.94,False,False,valid,0.2602739726027397,0.2657342657342657
7828,4qh7,5.94,False,False,train,0.1402439024390244,0.0779569892473118
7829,4ra1,5.94,True,False,train,0.0519480519480519,0.072
7830,5gsw,5.94,False,False,train,0.2034883720930232,0.1631578947368421
7831,5y13,5.94,True,False,train,0.234375,0.1848739495798319
7832,6rvl,5.94,False,False,train,0.2246376811594203,0.2
7833,2weh,5.95,True,False,train,0.2043010752688172,0.1855670103092783
7834,3zmi,5.95,False,False,train,0.2991452991452991,0.25
7835,3zot,5.95,False,False,train,0.2991452991452991,0.25
7836,4rhy,5.95,False,False,train,0.0808080808080808,0.0896226415094339
7837,5a6k,5.95,True,False,train,0.0387096774193548,0.0692307692307692
7838,5ale,5.95,False,False,train,0.173076923076923,0.198019801980198
7839,5bpe,5.95,False,False,train,0.3540372670807453,0.1792452830188679
7840,5ekh,5.95,False,False,train,0.1953125,0.1654135338345864
7841,5mgi,5.95,False,False,train,0.1904761904761904,0.134020618556701
7842,6epa,5.95,True,False,train,0.277027027027027,0.2777777777777778
7843,6fmn,5.95,False,False,train,0.1265060240963855,0.1478873239436619
7844,6fz4,5.95,True,False,train,0.2297297297297297,0.2101449275362318
7845,6mbo,5.95,False,False,train,0.160377358490566,0.1365638766519823
7846,6mbp,5.95,False,False,train,0.160377358490566,0.1365638766519823
7847,6p12,5.95,False,False,train,0.2253521126760563,0.3184713375796178
7848,1b9j,5.96,True,False,train,0.1290322580645161,0.0827067669172932
7849,1d6w,5.96,True,False,train,0.2211538461538461,0.1894736842105263
7850,1nl9,5.96,True,False,train,0.25,0.1785714285714285
7851,1o36,5.96,True,False,train,0.2197802197802197,0.1923076923076923
7852,1p05,5.96,False,False,train,0.2348993288590604,0.0913978494623656
7853,1q8u,5.96,True,True,test,0.1911764705882352,0.1777777777777777
7854,1t7r,5.96,False,False,train,0.1858108108108108,0.1094674556213017
7855,2e9c,5.96,False,False,train,0.281767955801105,0.208955223880597
7856,2fhy,5.96,False,False,train,0.2116788321167883,0.2142857142857142
7857,2j79,5.96,True,False,valid,0.0451127819548872,0.0775193798449612
7858,2joa,5.96,False,False,train,0.1643356643356643,0.1174603174603174
7859,2mow,5.96,False,False,train,0.1494565217391304,0.0892018779342723
7860,2o3p,5.96,False,False,train,0.1276595744680851,0.1521739130434782
7861,2o7v,5.96,False,False,train,0.09375,0.0648148148148148
7862,2peh,5.96,False,False,train,0.1420289855072463,0.0928381962864721
7863,2q92,5.96,False,False,train,0.2105263157894736,0.1862745098039215
7864,2xaq,5.96,False,False,train,0.177257525083612,0.198170731707317
7865,2xht,5.96,True,False,train,0.174496644295302,0.3106060606060606
7866,2ykb,5.96,False,False,train,0.2196531791907514,0.2137931034482758
7867,2yke,5.96,False,False,train,0.2227979274611398,0.2195121951219512
7868,3btl,5.96,False,False,train,0.2397260273972602,0.2032520325203252
7869,3cfs,5.96,False,False,train,0.0816777041942604,0.0402414486921529
7870,3fxw,5.96,False,False,train,0.2027027027027027,0.2109375
7871,3g3m,5.96,False,False,train,0.0967741935483871,0.1056338028169014
7872,3lpr,5.96,False,False,train,0.2348993288590604,0.0913978494623656
7873,3mp6,5.96,False,False,train,0.1123595505617977,0.1062801932367149
7874,3rw9,5.96,False,False,train,0.0893854748603352,0.0971428571428571
7875,3sad,5.96,False,False,train,0.2,0.1415094339622641
7876,3wns,5.96,False,False,train,0.0219780219780219,0.0273972602739726
7877,3wz6,5.96,True,False,train,0.3251533742331288,0.2236842105263158
7878,3zm4,5.96,False,False,train,0.158273381294964,0.1729323308270676
7879,4awg,5.96,False,False,train,0.2774193548387096,0.1986754966887417
7880,4bqy,5.96,False,False,train,0.2184873949579832,0.1965811965811965
7881,4cki,5.96,False,False,train,0.0975609756097561,0.1085271317829457
7882,4crj,5.96,False,False,train,0.2461538461538461,0.2605042016806723
7883,4d4d,5.96,True,False,train,0.0571428571428571,0.0759493670886076
7884,4de1,5.96,True,True,test,0.2702702702702703,0.2519083969465648
7885,4e9c,5.96,False,False,train,0.1336032388663967,0.0830324909747292
7886,4feq,5.96,False,False,train,0.2,0.1659192825112107
7887,4hkn,5.96,False,False,train,0.1629629629629629,0.1811023622047244
7888,4hlh,5.96,False,False,train,0.2790697674418604,0.3106796116504854
7889,4hlk,5.96,False,False,train,0.3070175438596491,0.3235294117647059
7890,4j5d,5.96,False,False,train,0.3020134228187919,0.2011173184357542
7891,4msc,5.96,True,False,train,0.3076923076923077,0.256
7892,4n1b,5.96,False,False,train,0.2183908045977011,0.1785714285714285
7893,4p0w,5.96,False,False,train,0.1296296296296296,0.1168831168831168
7894,4qxs,5.96,False,False,train,0.2784810126582278,0.2480620155038759
7895,4urk,5.96,False,False,train,0.2242424242424242,0.2339181286549707
7896,4uxh,5.96,False,False,train,0.0929368029739776,0.0912698412698412
7897,4w9i,5.96,True,True,test,0.2138728323699422,0.1933701657458563
7898,4xuc,5.96,False,False,train,0.3414634146341463,0.2685185185185185
7899,4yjl,5.96,False,False,train,0.1277641277641277,0.0993071593533487
7900,4yvc,5.96,False,False,train,0.2611940298507462,0.2260869565217391
7901,4zw8,5.96,True,False,train,0.2152777777777778,0.2183098591549295
7902,5d1u,5.96,False,False,train,0.181159420289855,0.1826923076923076
7903,5em8,5.96,False,False,train,0.2163742690058479,0.3486842105263157
7904,5h08,5.96,False,False,train,0.2625,0.2486187845303867
7905,5hh4,5.96,False,False,train,0.1894736842105263,0.1333333333333333
7906,5hja,5.96,False,False,train,0.1646341463414634,0.1486486486486486
7907,5ho8,5.96,False,False,train,0.1836734693877551,0.1654676258992805
7908,5hv0,5.96,False,False,train,0.1684210526315789,0.0628930817610062
7909,5joh,5.96,False,False,train,0.2649006622516556,0.2137931034482758
7910,5jv0,5.96,False,False,train,0.2083333333333333,0.2559523809523809
7911,5jzn,5.96,False,False,train,0.2029702970297029,0.2119815668202765
7912,5k0c,5.96,False,False,train,0.1935483870967742,0.2393162393162393
7913,5k8o,5.96,False,False,valid,0.1847826086956521,0.1395348837209302
7914,5n21,5.96,False,False,train,0.1957671957671957,0.1818181818181818
7915,5od1,5.96,True,False,train,0.2209944751381215,0.2148148148148148
7916,5ovc,5.96,True,False,train,0.0995670995670995,0.0577617328519855
7917,5pzm,5.96,False,False,train,0.2716049382716049,0.2712765957446808
7918,5t6g,5.96,False,False,train,0.1587301587301587,0.1142857142857142
7919,5ttw,5.96,True,False,train,0.1980676328502415,0.1452991452991453
7920,5u1q,5.96,False,False,train,0.1560693641618497,0.1246537396121883
7921,5umx,5.96,True,False,train,0.1645569620253164,0.1764705882352941
7922,5uw5,5.96,False,False,train,0.1871657754010695,0.0707964601769911
7923,5vcw,5.96,True,False,train,0.2215189873417721,0.2010869565217391
7924,5zob,5.96,False,False,train,0.1212121212121212,0.1194029850746268
7925,6au9,5.96,False,False,train,0.1629629629629629,0.2244897959183673
7926,6b5i,5.96,False,False,train,0.2471264367816092,0.2655367231638418
7927,6bu0,5.96,False,False,train,0.0406091370558375,0.0329670329670329
7928,6d4r,5.96,False,False,train,0.2222222222222222,0.2383720930232558
7929,6d9s,5.96,True,False,train,0.0769230769230769,0.0789473684210526
7930,6eqp,5.96,True,False,train,0.2058823529411764,0.2
7931,6htc,5.96,False,False,train,0.233502538071066,0.2098214285714285
7932,6m88,5.96,False,False,valid,0.1258741258741259,0.1478873239436619
7933,6n82,5.96,False,False,train,0.2046783625730994,0.25
7934,6o7g,5.96,False,False,train,0.0890688259109311,0.0869565217391304
7935,6os6,5.96,False,False,train,0.2523364485981308,0.1938775510204081
7936,1uwt,5.97,True,False,train,0.0451127819548872,0.0775193798449612
7937,1x7e,5.97,False,False,train,0.1716417910447761,0.1869918699186991
7938,2hug,5.97,False,False,train,0.0869565217391304,0.0493273542600896
7939,2m0v,5.97,False,False,train,0.1138613861386138,0.0659340659340659
7940,4fm8,5.97,True,False,train,0.2093023255813953,0.1868686868686868
7941,4nkt,5.97,True,False,train,0.0893854748603352,0.0853658536585365
7942,4qtd,5.97,False,False,train,0.1962616822429906,0.2360515021459227
7943,4qwg,5.97,False,False,train,0.2488479262672811,0.1769230769230769
7944,4tjz,5.97,True,False,train,0.1016949152542373,0.0821917808219178
7945,4wy6,5.97,False,False,train,0.1768707482993197,0.1621621621621621
7946,4xub,5.97,False,False,train,0.1689189189189189,0.2792207792207792
7947,4yx4,5.97,True,False,valid,0.1910112359550561,0.2051282051282051
7948,4zyu,5.97,False,False,train,0.2159090909090909,0.1705882352941176
7949,5ald,5.97,False,False,train,0.2109375,0.2
7950,5n4t,5.97,False,False,train,0.2301587301587301,0.1818181818181818
7951,5vse,5.97,False,False,train,0.1864406779661017,0.1901840490797546
7952,6f09,5.97,False,False,train,0.1543209876543209,0.0808625336927223
7953,6fv1,5.97,False,False,train,0.3085714285714285,0.1775147928994082
7954,6hgz,5.97,False,False,train,0.0849056603773584,0.0794392523364486
7955,1uwu,5.98,True,False,train,0.0405405405405405,0.0588235294117647
7956,2df6,5.98,False,False,train,0.0958646616541353,0.0676156583629893
7957,3ezv,5.98,False,False,train,0.2191011235955056,0.3291139240506329
7958,3rl8,5.98,False,False,train,0.1339712918660287,0.1075268817204301
7959,4g69,5.98,False,False,train,0.1339712918660287,0.1075268817204301
7960,5drc,5.98,False,False,train,0.2389380530973451,0.1826923076923076
7961,5xwr,5.98,False,False,train,0.1059431524547803,0.0570071258907363
7962,5xyf,5.98,False,False,train,0.0588235294117647,0.0389908256880734
7963,6jb4,5.98,True,False,train,0.0444444444444444,0.0613496932515337
7964,1kl5,5.99,False,False,train,0.3169398907103825,0.1471861471861472
7965,2xv1,5.99,False,False,train,0.1796116504854369,0.1795918367346938
7966,3e12,5.99,True,False,train,0.1015625,0.0529100529100529
7967,3huc,5.99,True,False,train,0.2549019607843137,0.2734375
7968,3t3e,5.99,False,False,train,0.0930232558139534,0.1081081081081081
7969,4az5,5.99,True,False,train,0.0387096774193548,0.0692307692307692
7970,4ch2,5.99,False,False,valid,0.1726384364820846,0.1299435028248587
7971,4ch8,5.99,False,False,train,0.2012578616352201,0.1347517730496454
7972,5n55,5.99,False,False,train,0.3205128205128205,0.2426470588235294
7973,5xgh,5.99,False,False,train,0.2228571428571428,0.2790697674418604
7974,6c0u,5.99,False,False,train,0.1813725490196078,0.2391304347826087
7975,6jbb,5.99,True,False,train,0.0484848484848484,0.06875
7976,6njj,5.99,False,False,train,0.25,0.2688172043010752
7977,1a1e,6.0,True,False,train,0.1884816753926701,0.1348837209302325
7978,1ado,6.0,True,False,train,0.099009900990099,0.0612244897959183
7979,1c5s,6.0,True,False,train,0.1949152542372881,0.1521739130434782
7980,1c8k,6.0,False,False,valid,0.2532467532467532,0.1949685534591195
7981,1ceb,6.0,True,False,train,0.1186440677966101,0.14
7982,1ctr,6.0,False,False,train,0.2371794871794871,0.213903743315508
7983,1d2e,6.0,True,False,train,0.1043956043956044,0.0980392156862745
7984,1di8,6.0,False,False,train,0.2027027027027027,0.2957746478873239
7985,1dpu,6.0,False,False,train,0.0415800415800415,0.0325047801147227
7986,1ekb,6.0,False,False,train,0.1098265895953757,0.0574162679425837
7987,1f0q,6.0,False,False,train,0.1366906474820144,0.158273381294964
7988,1f0t,6.0,True,False,train,0.1855670103092783,0.1881720430107527
7989,1f40,6.0,False,False,train,0.2179487179487179,0.1564245810055866
7990,1fpy,6.0,False,False,train,0.0970873786407767,0.073170731707317
7991,1ftl,6.0,False,False,train,0.1417910447761194,0.125
7992,1gt1,6.0,False,False,train,0.2661290322580645,0.2448979591836734
7993,1h1q,6.0,False,False,train,1.0,0.2179487179487179
7994,1hn2,6.0,False,False,train,0.2661290322580645,0.2448979591836734
7995,1i7g,6.0,False,False,train,0.2661870503597122,0.1929824561403508
7996,1jq8,6.0,True,False,train,0.1497326203208556,0.1219512195121951
7997,1k03,6.0,False,False,train,0.160377358490566,0.1683168316831683
7998,1kat,6.0,False,False,train,0.0897009966777408,0.0780254777070063
7999,1ke8,6.0,False,False,train,0.2392638036809816,0.2102272727272727
8000,1lvc,6.0,False,False,train,0.1413043478260869,0.1382488479262673
8001,1rpa,6.0,False,False,train,0.119047619047619,0.0529801324503311
8002,1ssq,6.0,True,False,train,0.0776699029126213,0.0714285714285714
8003,1tou,6.0,False,False,train,0.1401273885350318,0.1986754966887417
8004,1tsm,6.0,False,False,train,0.2046783625730994,0.1796116504854369
8005,1uvr,6.0,False,False,train,0.2771084337349397,0.2237762237762237
8006,1uym,6.0,False,False,valid,0.2266666666666666,0.2142857142857142
8007,1xgj,6.0,False,False,train,0.2589928057553957,0.1629629629629629
8008,1xk5,6.0,True,False,train,0.1026615969581749,0.1012145748987854
8009,1zgv,6.0,False,False,train,0.2123287671232876,0.1824817518248175
8010,2am1,6.0,False,False,train,0.1773399014778325,0.1612903225806451
8011,2bvd,6.0,True,False,train,0.057471264367816,0.0764331210191082
8012,2gh9,6.0,True,False,train,0.0392156862745098,0.0552763819095477
8013,2izl,6.0,True,False,train,0.0888888888888888,0.1025641025641025
8014,2l6e,6.0,False,False,train,0.1144708423326133,0.1002004008016032
8015,2qa8,6.0,False,False,train,0.1788617886178861,0.2148760330578512
8016,2qh6,6.0,False,False,train,0.1807909604519774,0.2
8017,2r3i,6.0,False,False,train,0.2448979591836734,0.2193548387096774
8018,2r43,6.0,True,False,train,0.233160621761658,0.2
8019,2rcn,6.0,True,False,train,0.0864864864864864,0.0898203592814371
8020,2vqt,6.0,True,False,train,0.05,0.0888888888888888
8021,2w8g,6.0,False,False,train,0.2146892655367231,0.2288557213930348
8022,2wf5,6.0,True,False,train,0.0514705882352941,0.0714285714285714
8023,2wnl,6.0,False,False,train,0.1481481481481481,0.1448275862068965
8024,2wzx,6.0,False,False,train,0.1329113924050632,0.0921052631578947
8025,2xhs,6.0,False,False,train,0.0848056537102473,0.0909090909090909
8026,2ym3,6.0,False,False,train,0.1358024691358024,0.1629629629629629
8027,2z5o,6.0,False,False,train,0.0833333333333333,0.0485436893203883
8028,3aig,6.0,False,False,train,0.2387096774193548,0.1780821917808219
8029,3ary,6.0,False,True,test,0.1328671328671328,0.1273885350318471
8030,3arz,6.0,False,False,train,0.1408450704225352,0.1493506493506493
8031,3az8,6.0,False,False,train,0.180327868852459,0.146551724137931
8032,3az9,6.0,False,False,valid,0.2237762237762237,0.2314049586776859
8033,3bze,6.0,False,False,train,0.2035714285714285,0.1052631578947368
8034,3ddg,6.0,True,False,train,0.1654676258992805,0.1798561151079136
8035,3dxm,6.0,False,False,train,0.2362204724409448,0.2096774193548387
8036,3f69,6.0,False,False,train,0.2234042553191489,0.191358024691358
8037,3ggj,6.0,False,False,valid,0.1052631578947368,0.1126760563380281
8038,3haw,6.0,False,False,train,0.074074074074074,0.0638297872340425
8039,3l4w,6.0,True,False,train,0.0583941605839416,0.0833333333333333
8040,3met,6.0,False,False,train,0.0746268656716417,0.0514469453376205
8041,3nex,6.0,True,False,train,0.3066666666666666,0.2167832167832167
8042,3nyn,6.0,False,False,train,0.1096774193548387,0.1267605633802817
8043,3qnj,6.0,False,False,train,0.1736111111111111,0.0987654320987654
8044,3ucj,6.0,True,False,train,0.1326530612244898,0.1092436974789916
8045,3udq,6.0,False,False,train,0.1878172588832487,0.1801242236024844
8046,3uh2,6.0,False,False,train,0.2635658914728682,0.2666666666666666
8047,3uil,6.0,True,False,train,0.0952380952380952,0.0779220779220779
8048,3zha,6.0,False,False,train,0.0666666666666666,0.0468431771894093
8049,3zo1,6.0,False,False,train,0.1351351351351351,0.221311475409836
8050,4a0j,6.0,False,False,train,0.102803738317757,0.065891472868217
8051,4awi,6.0,False,False,train,0.253012048192771,0.2875
8052,4bb9,6.0,True,False,train,0.0592592592592592,0.0887096774193548
8053,4bpj,6.0,False,False,train,0.0582706766917293,0.048780487804878
8054,4d2t,6.0,False,False,train,0.2740740740740741,0.2516556291390728
8055,4ezw,6.0,False,False,train,0.0878661087866108,0.0565371024734982
